loan_id,farmer_id,region,land_holding_acres,prior_loan_count,prior_defaults,crop_type,season,loan_amount,interest_rate,loan_to_land_ratio,repayment_status,days_overdue
L102817,F22817,Phaltan,3.6,2,0,Sugarcane,Rabi,37900,10.48,10528,"Paid On Time",0
L102818,F22818,Malshiras,1.6,2,0,Cotton,Rabi,19000,7.75,11875,Defaulted,363
L102819,F22819,Baramati,2.7,6,1,Wheat,Kharif,38600,8.05,14296,"Paid Late",33
L102820,F22820,Phaltan,1.3,3,0,Sugarcane,Kharif,16100,11.35,12385,"Paid On Time",0
L102821,F22821,Daund,2.7,0,0,Soybean,Rabi,19500,7.24,7222,"Paid On Time",0
L102822,F22822,Malshiras,3.8,2,1,Onion,Kharif,40300,9.55,10605,Defaulted,134
L102823,F22823,Baramati,3.3,1,0,Jowar,Rabi,40600,11.53,12303,Defaulted,170
L102824,F22824,Malshiras,3.1,2,1,Cotton,Rabi,41200,10.88,13290,"Paid On Time",0
L102825,F22825,Phaltan,3.7,0,0,Soybean,Rabi,30600,7.58,8270,"Paid On Time",0
L102826,F22826,Malshiras,4.8,1,0,Sugarcane,Kharif,44900,10.7,9354,"Paid On Time",0
L102827,F22827,Indapur,6,1,0,Cotton,Rabi,49900,8.91,8317,"Paid On Time",0
L102828,F22828,Malshiras,6.5,2,0,Onion,Rabi,63800,11.51,9815,"Paid Late",44
L102829,F22829,Phaltan,2.2,1,0,Onion,Rabi,30700,9.86,13955,"Paid On Time",0
L102830,F22830,Baramati,6.8,2,1,Cotton,Kharif,87300,9.74,12838,Defaulted,247
L102831,F22831,Malshiras,3.6,2,0,Cotton,Rabi,32700,7.04,9083,Defaulted,287
L102832,F22832,Phaltan,2.9,1,0,Soybean,Rabi,34700,8.25,11966,"Paid Late",32
L102833,F22833,Indapur,1.9,3,1,Soybean,Rabi,21300,9.06,11211,"Paid On Time",0
L102834,F22834,Daund,0.7,3,0,Sugarcane,Kharif,15000,10.62,21429,Defaulted,313
L102835,F22835,Indapur,4.6,2,0,Sugarcane,Kharif,56100,9.6,12196,"Paid On Time",0
L102836,F22836,Daund,4.5,2,1,Soybean,Kharif,50700,11.26,11267,"Paid On Time",0
L102837,F22837,Malshiras,2.5,0,0,Cotton,Kharif,39400,7.17,15760,"Paid Late",54
L102838,F22838,Malshiras,2.6,1,0,Jowar,Rabi,26600,8.61,10231,"Paid On Time",0
L102839,F22839,Indapur,3.3,1,0,Jowar,Rabi,29200,9.99,8848,"Paid On Time",0
L102840,F22840,Malshiras,2.9,2,0,Soybean,Rabi,25300,10.29,8724,Defaulted,197
L102841,F22841,Daund,2.2,1,0,Soybean,Kharif,27500,9.51,12500,"Paid Late",38
L102842,F22842,Phaltan,1.7,3,0,Jowar,Kharif,21200,8.99,12471,Defaulted,192
L102843,F22843,Phaltan,6.9,1,1,Sugarcane,Kharif,59200,7.36,8580,Defaulted,201
L102844,F22844,Daund,2.7,4,0,Jowar,Kharif,37300,10.48,13815,"Paid On Time",0
L102845,F22845,Daund,4.5,5,3,Sugarcane,Rabi,50300,11.52,11178,Defaulted,153
L102846,F22846,Daund,5,2,0,Onion,Kharif,74600,11.04,14920,"Paid On Time",0
L102847,F22847,Malshiras,4.6,0,0,Sugarcane,Kharif,43800,10.51,9522,"Paid On Time",0
L102848,F22848,Indapur,5.2,3,0,Jowar,Rabi,62400,10.17,12000,"Paid Late",33
L102849,F22849,Indapur,4.6,0,0,Sugarcane,Kharif,64000,10.86,13913,Defaulted,171
L102850,F22850,Indapur,2.4,1,0,Jowar,Kharif,25500,10.88,10625,"Paid On Time",0
L102851,F22851,Baramati,3,1,0,Wheat,Kharif,41200,7.03,13733,Defaulted,132
L102852,F22852,Indapur,6.8,2,0,Sugarcane,Kharif,86600,8.79,12735,"Paid Late",33
L102853,F22853,Baramati,2.6,3,1,Jowar,Rabi,31700,11.34,12192,"Paid On Time",0
L102854,F22854,Baramati,3.6,1,0,Sugarcane,Kharif,39000,11.25,10833,Defaulted,338
L102855,F22855,Phaltan,4.8,2,0,Soybean,Rabi,71100,10.55,14812,"Paid Late",27
L102856,F22856,Baramati,8.3,1,0,Cotton,Kharif,134200,8.55,16169,"Paid On Time",0
L102857,F22857,Daund,6.4,1,0,Jowar,Kharif,52600,10.99,8219,"Paid Late",46
L102858,F22858,Phaltan,2,1,0,Jowar,Rabi,27600,8.16,13800,"Paid On Time",0
L102859,F22859,Phaltan,4.4,1,0,Soybean,Kharif,65700,8.12,14932,"Paid Late",10
L102860,F22860,Daund,4.1,4,1,Jowar,Kharif,43400,9.68,10585,"Paid On Time",0
L102861,F22861,Baramati,3,1,0,Onion,Kharif,50600,9.86,16867,"Paid On Time",0
L102862,F22862,Malshiras,3.6,2,0,Wheat,Kharif,45400,8.76,12611,"Paid Late",17
L102863,F22863,Malshiras,2.4,0,0,Cotton,Kharif,26600,10.02,11083,Defaulted,228
L102864,F22864,Phaltan,3.2,2,1,Soybean,Rabi,38500,10.55,12031,"Paid On Time",0
L102865,F22865,Baramati,2.6,0,0,Cotton,Kharif,35700,7.9,13731,"Paid On Time",0
L102866,F22866,Baramati,3.8,2,0,Soybean,Kharif,40600,8.44,10684,"Paid On Time",0
L102867,F22867,Indapur,2.9,3,1,Cotton,Kharif,39800,10.5,13724,Defaulted,317
L102868,F22868,Baramati,8.7,1,1,Jowar,Kharif,158400,11.64,18207,Defaulted,183
L102869,F22869,Malshiras,3.9,2,0,Wheat,Rabi,46100,11.42,11821,"Paid On Time",0
L102870,F22870,Indapur,3.5,1,0,Wheat,Rabi,63100,7.65,18029,"Paid Late",18
L102871,F22871,Indapur,3.1,0,0,Sugarcane,Rabi,35000,9.85,11290,"Paid On Time",0
L102872,F22872,Malshiras,2.9,2,0,Sugarcane,Kharif,45000,11,15517,"Paid On Time",0
L102873,F22873,Malshiras,1.6,1,0,Jowar,Kharif,16700,8.19,10438,"Paid On Time",0
L102874,F22874,Indapur,5.7,0,0,Soybean,Rabi,61700,10.22,10825,Defaulted,213
L102875,F22875,Indapur,7.7,2,0,Onion,Kharif,104600,9.14,13584,"Paid On Time",0
L102876,F22876,Daund,2.6,2,0,Soybean,Kharif,25400,10.31,9769,"Paid On Time",0
L102877,F22877,Phaltan,6.8,1,0,Cotton,Kharif,71500,7.16,10515,"Paid Late",7
L102878,F22878,Malshiras,12.9,1,1,Wheat,Kharif,153400,8.56,11891,"Paid On Time",0
L102879,F22879,Malshiras,10.2,1,1,Wheat,Rabi,115000,8.54,11275,"Paid On Time",0
L102880,F22880,Malshiras,7.5,1,0,Sugarcane,Rabi,66600,9.09,8880,"Paid On Time",0
L102881,F22881,Baramati,1.8,1,1,Wheat,Rabi,22500,7.57,12500,"Paid Late",19
L102882,F22882,Indapur,1.7,0,0,Cotton,Kharif,17500,9.18,10294,"Paid Late",41
L102883,F22883,Daund,5.2,4,1,Cotton,Rabi,51700,9.71,9942,"Paid On Time",0
L102884,F22884,Baramati,3.6,2,1,Sugarcane,Rabi,34000,7.13,9444,"Paid On Time",0
L102885,F22885,Indapur,1,2,0,Wheat,Rabi,17600,8.5,17600,"Paid On Time",0
L102886,F22886,Baramati,2.8,1,0,Wheat,Kharif,29300,7.89,10464,"Paid On Time",0
L102887,F22887,Malshiras,5.1,0,0,Cotton,Rabi,78400,11.86,15373,"Paid On Time",0
L102888,F22888,Baramati,3.3,0,0,Jowar,Kharif,26700,7.65,8091,Defaulted,141
L102889,F22889,Baramati,3.6,1,1,Jowar,Rabi,31100,10.14,8639,"Paid On Time",0
L102890,F22890,Baramati,1.7,1,0,Soybean,Rabi,23200,9.01,13647,"Paid On Time",0
L102891,F22891,Baramati,2.8,0,0,Sugarcane,Rabi,37900,8.44,13536,"Paid Late",25
L102892,F22892,Daund,5.2,0,0,Cotton,Rabi,79800,11.27,15346,Defaulted,216
L102893,F22893,Indapur,2.7,1,0,Sugarcane,Kharif,40700,10.32,15074,"Paid On Time",0
L102894,F22894,Malshiras,7.1,2,0,Onion,Rabi,84100,10.1,11845,"Paid On Time",0
L102895,F22895,Indapur,3.7,2,0,Jowar,Kharif,29300,7.47,7919,"Paid Late",35
L102896,F22896,Daund,4.6,1,0,Sugarcane,Rabi,74400,8.29,16174,"Paid On Time",0
L102897,F22897,Phaltan,5.1,0,0,Soybean,Kharif,45500,8.38,8922,"Paid On Time",0
L102898,F22898,Phaltan,5,1,0,Cotton,Kharif,83700,9.17,16740,Defaulted,332
L102899,F22899,Phaltan,2,3,0,Sugarcane,Rabi,19500,11.61,9750,"Paid Late",44
L102900,F22900,Indapur,2.2,2,0,Cotton,Rabi,27900,9.02,12682,"Paid On Time",0
L102901,F22901,Daund,1,1,0,Sugarcane,Kharif,15000,8.64,15000,Defaulted,348
L102902,F22902,Malshiras,3,0,0,Cotton,Kharif,27500,7.35,9167,"Paid Late",27
L102903,F22903,Malshiras,2.1,0,0,Cotton,Kharif,28100,8.92,13381,Defaulted,209
L102904,F22904,Phaltan,2.6,1,0,Soybean,Kharif,44300,7.26,17038,Defaulted,327
L102905,F22905,Phaltan,3.1,1,0,Soybean,Kharif,37700,8.83,12161,"Paid On Time",0
L102906,F22906,Malshiras,4,2,0,Soybean,Rabi,67200,11.84,16800,"Paid On Time",0
L102907,F22907,Phaltan,3.3,0,0,Cotton,Kharif,33500,9.78,10152,"Paid Late",16
L102908,F22908,Malshiras,3.3,1,0,Soybean,Kharif,24400,8.04,7394,"Paid Late",53
L102909,F22909,Baramati,4.4,1,0,Soybean,Rabi,63500,8.5,14432,"Paid On Time",0
L102910,F22910,Indapur,3.5,1,0,Onion,Kharif,67100,9.86,19171,Defaulted,102
L102911,F22911,Baramati,5.9,3,0,Sugarcane,Kharif,79900,7.1,13542,"Paid On Time",0
L102912,F22912,Baramati,3.5,2,0,Wheat,Kharif,38900,11.5,11114,"Paid On Time",0
L102913,F22913,Daund,8.3,2,0,Sugarcane,Kharif,110500,9.89,13313,"Paid On Time",0
L102914,F22914,Indapur,1.9,1,0,Cotton,Kharif,24800,9.46,13053,Defaulted,221
L102915,F22915,Daund,2.9,1,0,Soybean,Rabi,50900,10.58,17552,"Paid On Time",0
L102916,F22916,Daund,2.4,1,0,Jowar,Kharif,25600,8,10667,"Paid On Time",0
L102917,F22917,Phaltan,4,2,1,Onion,Rabi,41700,7.11,10425,"Paid On Time",0
L102918,F22918,Malshiras,1.9,1,0,Soybean,Rabi,19700,10.08,10368,"Paid Late",27
L102919,F22919,Malshiras,1.4,1,1,Cotton,Rabi,24200,7.8,17286,"Paid On Time",0
L102920,F22920,Indapur,2.1,0,0,Jowar,Rabi,28100,7.06,13381,"Paid On Time",0
L102921,F22921,Indapur,1.5,3,0,Cotton,Rabi,18100,11.64,12067,"Paid On Time",0
L102922,F22922,Phaltan,3.2,1,0,Soybean,Rabi,44300,10.94,13844,"Paid On Time",0
L102923,F22923,Baramati,3.9,4,0,Jowar,Kharif,61000,7.57,15641,Defaulted,143
L102924,F22924,Daund,1.3,2,0,Soybean,Kharif,15800,11.48,12154,"Paid Late",21
L102925,F22925,Daund,2.8,4,0,Soybean,Rabi,31000,7.34,11071,"Paid On Time",0
L102926,F22926,Baramati,6.4,1,0,Sugarcane,Rabi,79100,11.01,12359,"Paid On Time",0
L102927,F22927,Phaltan,7.5,1,0,Sugarcane,Rabi,87400,9.07,11653,"Paid On Time",0
L102928,F22928,Indapur,5.5,1,0,Onion,Rabi,56500,9.59,10273,"Paid On Time",0
L102929,F22929,Baramati,0.8,0,0,Sugarcane,Rabi,15000,10.34,18750,Defaulted,111
L102930,F22930,Phaltan,3.7,0,0,Cotton,Rabi,54100,7.49,14622,"Paid On Time",0
L102931,F22931,Baramati,6.9,1,0,Soybean,Rabi,77700,11.54,11261,"Paid On Time",0
L102932,F22932,Phaltan,2.7,0,0,Cotton,Kharif,28900,7.72,10704,"Paid Late",47
L102933,F22933,Baramati,1.7,0,0,Sugarcane,Kharif,25800,11.71,15176,Defaulted,340
L102934,F22934,Daund,6.6,2,0,Sugarcane,Kharif,81300,7.46,12318,"Paid On Time",0
L102935,F22935,Malshiras,7.1,1,0,Soybean,Kharif,69400,7.86,9775,"Paid On Time",0
L102936,F22936,Indapur,3.5,0,0,Soybean,Kharif,47300,7.29,13514,"Paid Late",58
L102937,F22937,Phaltan,1.7,1,0,Jowar,Kharif,20500,8.99,12059,"Paid On Time",0
L102938,F22938,Phaltan,1.2,0,0,Cotton,Rabi,18100,9.95,15083,Defaulted,136
L102939,F22939,Malshiras,4.3,0,0,Onion,Kharif,48100,10.13,11186,"Paid Late",51
L102940,F22940,Baramati,2.4,1,0,Cotton,Rabi,26700,11.14,11125,"Paid Late",52
L102941,F22941,Phaltan,3.4,0,0,Cotton,Kharif,35300,9.64,10382,Defaulted,171
L102942,F22942,Malshiras,3.2,3,0,Onion,Rabi,45300,9.55,14156,"Paid On Time",0
L102943,F22943,Phaltan,2.1,4,0,Jowar,Kharif,25900,8.63,12333,"Paid Late",15
L102944,F22944,Baramati,1.2,2,0,Cotton,Rabi,15400,10.26,12833,"Paid On Time",0
L102945,F22945,Malshiras,2.7,0,0,Soybean,Rabi,28500,11.54,10556,"Paid Late",43
L102946,F22946,Baramati,3.8,1,1,Jowar,Kharif,46300,8.78,12184,"Paid On Time",0
L102947,F22947,Daund,3.9,2,0,Sugarcane,Rabi,63800,8.78,16359,"Paid On Time",0
L102948,F22948,Daund,2.3,0,0,Cotton,Rabi,35600,8.72,15478,"Paid On Time",0
L102949,F22949,Daund,7,3,0,Soybean,Rabi,70700,8.14,10100,"Paid On Time",0
L102950,F22950,Daund,1.8,0,0,Jowar,Kharif,15000,9.83,8333,"Paid On Time",0
L102951,F22951,Baramati,6.1,0,0,Soybean,Rabi,50700,7.53,8311,"Paid On Time",0
L102952,F22952,Daund,3.8,0,0,Soybean,Kharif,41800,11.17,11000,"Paid Late",14
L102953,F22953,Malshiras,2.7,1,0,Onion,Kharif,32200,7.69,11926,"Paid On Time",0
L102954,F22954,Daund,4.6,0,0,Sugarcane,Kharif,46700,7.87,10152,Defaulted,365
L102955,F22955,Indapur,3.1,1,0,Jowar,Kharif,35300,7.34,11387,Defaulted,169
L102956,F22956,Malshiras,1.4,0,0,Sugarcane,Kharif,20400,8.91,14571,"Paid On Time",0
L102957,F22957,Baramati,1.7,2,0,Wheat,Rabi,29000,10.79,17059,"Paid On Time",0
L102958,F22958,Daund,2.9,1,1,Soybean,Rabi,24900,11.55,8586,"Paid On Time",0
L102959,F22959,Daund,2.5,2,0,Cotton,Rabi,44300,9.17,17720,"Paid On Time",0
L102960,F22960,Daund,6,2,0,Soybean,Kharif,78400,8.18,13067,"Paid On Time",0
L102961,F22961,Malshiras,2.4,1,1,Jowar,Rabi,28000,10.63,11667,"Paid On Time",0
L102962,F22962,Daund,2.3,1,0,Soybean,Kharif,32500,10.44,14130,Defaulted,165
L102963,F22963,Malshiras,2.2,2,0,Sugarcane,Kharif,19000,10.41,8636,"Paid On Time",0
L102964,F22964,Baramati,2.1,0,0,Sugarcane,Kharif,25400,9.22,12095,"Paid On Time",0
L102965,F22965,Phaltan,2.1,2,0,Wheat,Rabi,30800,9.83,14667,"Paid On Time",0
L102966,F22966,Daund,1.5,0,0,Wheat,Rabi,19000,7.31,12667,"Paid On Time",0
L102967,F22967,Indapur,3.8,1,0,Soybean,Kharif,32100,8.25,8447,"Paid Late",28
L102968,F22968,Indapur,3.2,2,1,Cotton,Kharif,32200,11.63,10062,"Paid Late",14
L102969,F22969,Phaltan,3.1,1,0,Wheat,Kharif,54000,7.21,17419,"Paid Late",10
L102970,F22970,Phaltan,1.3,0,0,Cotton,Kharif,17000,8.51,13077,"Paid Late",38
L102971,F22971,Phaltan,4.4,1,0,Sugarcane,Rabi,62800,8.13,14273,Defaulted,309
L102972,F22972,Baramati,4.7,2,0,Soybean,Kharif,55000,7.65,11702,Defaulted,144
L102973,F22973,Daund,8.1,2,1,Soybean,Rabi,124400,11.62,15358,"Paid On Time",0
L102974,F22974,Malshiras,4.5,2,1,Onion,Rabi,57700,7.63,12822,"Paid On Time",0
L102975,F22975,Baramati,9,1,0,Wheat,Kharif,98500,9.45,10944,"Paid Late",40
L102976,F22976,Daund,2.3,1,0,Cotton,Rabi,21400,11.2,9304,Defaulted,116
L102977,F22977,Daund,8.3,3,1,Jowar,Rabi,94900,7.02,11434,Defaulted,329
L102978,F22978,Malshiras,4.6,1,0,Cotton,Kharif,49600,7.54,10783,Defaulted,338
L102979,F22979,Indapur,4.3,1,0,Onion,Rabi,41600,8.71,9674,"Paid Late",16
L102980,F22980,Daund,3.1,1,0,Cotton,Kharif,41500,7.74,13387,Defaulted,106
L102981,F22981,Phaltan,2.7,3,0,Onion,Rabi,42400,7.91,15704,"Paid On Time",0
L102982,F22982,Baramati,2.4,3,0,Jowar,Rabi,25400,9.96,10583,"Paid On Time",0
L102983,F22983,Malshiras,8.5,2,0,Jowar,Rabi,137900,7.85,16224,"Paid On Time",0
L102984,F22984,Malshiras,3,2,0,Sugarcane,Rabi,34800,10.19,11600,"Paid On Time",0
L102985,F22985,Phaltan,4.6,2,1,Jowar,Rabi,58600,11.58,12739,"Paid On Time",0
L102986,F22986,Phaltan,5.2,2,0,Wheat,Kharif,82200,8.15,15808,Defaulted,222
L102987,F22987,Phaltan,5.2,2,1,Cotton,Rabi,73300,8.06,14096,Defaulted,300
L102988,F22988,Phaltan,3.9,0,0,Soybean,Rabi,51300,7.06,13154,"Paid On Time",0
L102989,F22989,Malshiras,8.2,1,0,Wheat,Rabi,86300,7.07,10524,"Paid On Time",0
L102990,F22990,Daund,4.4,0,0,Onion,Rabi,68200,8.98,15500,Defaulted,189
L102991,F22991,Daund,2.3,1,1,Jowar,Kharif,30800,9.45,13391,"Paid On Time",0
L102992,F22992,Phaltan,2.8,1,0,Soybean,Kharif,28600,7.91,10214,"Paid On Time",0
L102993,F22993,Baramati,1.3,2,0,Wheat,Rabi,15000,8.61,11538,"Paid On Time",0
L102994,F22994,Malshiras,4.1,2,0,Sugarcane,Rabi,40800,7.7,9951,"Paid On Time",0
L102995,F22995,Phaltan,4.9,2,1,Soybean,Rabi,76500,10.41,15612,Defaulted,335
L102996,F22996,Phaltan,5.1,1,0,Jowar,Kharif,54600,8.96,10706,"Paid On Time",0
L102997,F22997,Indapur,4.6,3,1,Wheat,Kharif,81800,10.67,17783,Defaulted,156
L102998,F22998,Indapur,3.1,0,0,Jowar,Kharif,36500,9.75,11774,"Paid Late",46
L102999,F22999,Daund,3.4,1,0,Soybean,Kharif,48400,8.89,14235,"Paid On Time",0
L103000,F23000,Phaltan,3.4,4,1,Soybean,Rabi,32800,10.13,9647,"Paid On Time",0
L103001,F23001,Phaltan,6,0,0,Wheat,Rabi,82200,7.04,13700,"Paid Late",49
L103002,F23002,Phaltan,1,2,0,Sugarcane,Kharif,15000,10.45,15000,Defaulted,262
L103003,F23003,Malshiras,2.6,0,0,Onion,Kharif,30800,8.86,11846,"Paid Late",38
L103004,F23004,Malshiras,1.8,1,1,Onion,Rabi,20500,9.57,11389,Defaulted,288
L103005,F23005,Phaltan,10.2,1,1,Jowar,Rabi,188400,9.62,18471,"Paid On Time",0
L103006,F23006,Indapur,6.8,1,0,Jowar,Kharif,98900,9.79,14544,"Paid On Time",0
L103007,F23007,Daund,2.7,2,0,Soybean,Kharif,31600,10.51,11704,"Paid Late",10
L103008,F23008,Daund,1.4,5,0,Soybean,Kharif,15000,7.55,10714,"Paid Late",22
L103009,F23009,Phaltan,1.7,1,0,Jowar,Kharif,26100,9.44,15353,"Paid On Time",0
L103010,F23010,Malshiras,6,3,1,Cotton,Rabi,68300,7.42,11383,"Paid Late",33
L103011,F23011,Indapur,1.3,2,1,Jowar,Kharif,15500,8.17,11923,"Paid On Time",0
L103012,F23012,Daund,3.5,2,0,Cotton,Kharif,40000,7.95,11429,"Paid On Time",0
L103013,F23013,Baramati,5.4,2,0,Jowar,Kharif,45800,9.99,8481,"Paid On Time",0
L103014,F23014,Phaltan,1.6,1,0,Soybean,Kharif,19600,10.03,12250,"Paid On Time",0
L103015,F23015,Daund,3.4,1,0,Jowar,Rabi,49500,11.15,14559,Defaulted,317
L103016,F23016,Daund,2.7,0,0,Soybean,Rabi,23200,9.61,8593,"Paid On Time",0
L103017,F23017,Daund,2.5,3,0,Wheat,Kharif,28100,10.72,11240,"Paid On Time",0
L103018,F23018,Indapur,2.2,2,0,Onion,Kharif,20300,11.45,9227,"Paid On Time",0
L103019,F23019,Daund,5.7,1,0,Soybean,Rabi,65800,7.67,11544,Defaulted,163
L103020,F23020,Phaltan,7.6,1,0,Cotton,Rabi,118200,10.6,15553,Defaulted,316
L103021,F23021,Indapur,2.9,1,0,Sugarcane,Kharif,46000,8.64,15862,Defaulted,273
L103022,F23022,Baramati,4.3,0,0,Wheat,Kharif,58100,8.39,13512,"Paid On Time",0
L103023,F23023,Indapur,3.5,0,0,Wheat,Rabi,38100,11.81,10886,"Paid On Time",0
L103024,F23024,Baramati,1.1,0,0,Wheat,Kharif,15000,8.03,13636,"Paid On Time",0
L103025,F23025,Indapur,2.9,2,1,Sugarcane,Rabi,34300,11.57,11828,"Paid On Time",0
L103026,F23026,Phaltan,1,2,1,Sugarcane,Rabi,15000,11.12,15000,Defaulted,166
L103027,F23027,Baramati,2.6,1,0,Jowar,Kharif,31300,11.39,12038,"Paid On Time",0
L103028,F23028,Phaltan,3.4,1,0,Wheat,Kharif,53400,9.93,15706,"Paid On Time",0
L103029,F23029,Indapur,5.2,0,0,Sugarcane,Rabi,69300,9.92,13327,"Paid On Time",0
L103030,F23030,Malshiras,4,1,0,Sugarcane,Kharif,62200,9.01,15550,"Paid On Time",0
L103031,F23031,Phaltan,5.8,0,0,Sugarcane,Kharif,43400,9,7483,"Paid On Time",0
L103032,F23032,Indapur,2,1,0,Jowar,Kharif,18200,11.25,9100,"Paid Late",7
L103033,F23033,Daund,7,1,0,Wheat,Rabi,111800,8.94,15971,"Paid On Time",0
L103034,F23034,Baramati,7.6,2,0,Wheat,Rabi,115600,9.43,15211,"Paid On Time",0
L103035,F23035,Baramati,1,2,0,Wheat,Rabi,15800,11.98,15800,Defaulted,280
L103036,F23036,Malshiras,1.2,2,1,Jowar,Kharif,16700,8.77,13917,"Paid On Time",0
L103037,F23037,Malshiras,3.3,1,0,Cotton,Rabi,29500,11.11,8939,"Paid On Time",0
L103038,F23038,Baramati,2.4,2,1,Cotton,Rabi,24200,8.39,10083,Defaulted,230
L103039,F23039,Indapur,2.7,1,0,Soybean,Kharif,22500,7.13,8333,Defaulted,359
L103040,F23040,Baramati,4,3,0,Onion,Rabi,37100,9.97,9275,"Paid On Time",0
L103041,F23041,Indapur,5.9,1,0,Soybean,Rabi,81200,9.4,13763,"Paid On Time",0
L103042,F23042,Indapur,2,2,0,Soybean,Kharif,18200,10.93,9100,"Paid On Time",0
L103043,F23043,Indapur,6.5,0,0,Jowar,Rabi,77300,7.02,11892,"Paid On Time",0
L103044,F23044,Daund,2.2,1,0,Sugarcane,Kharif,21000,7.35,9545,Defaulted,182
L103045,F23045,Baramati,11,1,0,Soybean,Kharif,108200,11.3,9836,Defaulted,386
L103046,F23046,Malshiras,7.1,1,1,Wheat,Kharif,104600,9.4,14732,"Paid On Time",0
L103047,F23047,Phaltan,2.3,2,0,Onion,Kharif,30500,9.53,13261,"Paid On Time",0
L103048,F23048,Phaltan,1.5,2,0,Sugarcane,Kharif,15000,8.13,10000,Defaulted,295
L103049,F23049,Baramati,2.3,2,0,Soybean,Kharif,23200,11.63,10087,Defaulted,190
L103050,F23050,Phaltan,2.1,2,0,Onion,Rabi,29400,11.57,14000,"Paid On Time",0
L103051,F23051,Malshiras,4.8,2,0,Wheat,Rabi,36100,9.58,7521,"Paid On Time",0
L103052,F23052,Baramati,1,1,0,Wheat,Kharif,15300,8.09,15300,"Paid On Time",0
L103053,F23053,Phaltan,1.2,2,1,Cotton,Rabi,15000,11.91,12500,"Paid On Time",0
L103054,F23054,Indapur,4.7,1,0,Sugarcane,Rabi,49300,11.46,10489,"Paid On Time",0
L103055,F23055,Phaltan,2.1,2,0,Cotton,Kharif,23900,9.61,11381,"Paid On Time",0
L103056,F23056,Daund,2.6,1,0,Cotton,Rabi,29000,10.13,11154,"Paid On Time",0
L103057,F23057,Malshiras,5.4,3,0,Jowar,Kharif,66500,9.2,12315,"Paid On Time",0
L103058,F23058,Baramati,6.1,3,0,Wheat,Kharif,62700,8.03,10279,"Paid On Time",0
L103059,F23059,Indapur,6.9,1,0,Jowar,Kharif,78300,10.41,11348,"Paid Late",23
L103060,F23060,Indapur,5.2,0,0,Sugarcane,Kharif,70800,10.35,13615,"Paid Late",7
L103061,F23061,Indapur,3,1,0,Cotton,Kharif,44600,9.74,14867,"Paid Late",28
L103062,F23062,Indapur,2.9,4,0,Jowar,Kharif,29900,11.07,10310,Defaulted,172
L103063,F23063,Indapur,2.7,2,1,Sugarcane,Rabi,25500,9.26,9444,"Paid On Time",0
L103064,F23064,Baramati,1.6,0,0,Sugarcane,Rabi,18500,11.3,11562,"Paid On Time",0
L103065,F23065,Phaltan,1.9,1,0,Soybean,Rabi,15900,8.09,8368,"Paid On Time",0
L103066,F23066,Daund,6.4,1,0,Sugarcane,Rabi,93800,11.81,14656,"Paid Late",15
L103067,F23067,Malshiras,2.2,1,0,Sugarcane,Rabi,27400,8.03,12455,"Paid On Time",0
L103068,F23068,Phaltan,1.6,1,0,Cotton,Rabi,15000,7.8,9375,"Paid On Time",0
L103069,F23069,Baramati,6.7,2,0,Jowar,Kharif,89000,10.02,13284,Defaulted,316
L103070,F23070,Baramati,3.9,0,0,Sugarcane,Kharif,59800,7.47,15333,Defaulted,389
L103071,F23071,Daund,8.6,1,0,Soybean,Kharif,103000,7.84,11977,Defaulted,114
L103072,F23072,Daund,8.1,2,0,Soybean,Kharif,113800,10.65,14049,"Paid On Time",0
L103073,F23073,Indapur,1.7,1,0,Soybean,Rabi,23800,8.54,14000,"Paid Late",27
L103074,F23074,Phaltan,3.2,2,1,Soybean,Kharif,39300,11,12281,Defaulted,378
L103075,F23075,Daund,1.8,2,0,Sugarcane,Kharif,24700,7.78,13722,"Paid On Time",0
L103076,F23076,Phaltan,1.8,0,0,Sugarcane,Kharif,25600,8.93,14222,"Paid On Time",0
L103077,F23077,Baramati,2.6,0,0,Soybean,Rabi,40900,8.93,15731,Defaulted,351
L103078,F23078,Malshiras,4.9,1,0,Onion,Kharif,64300,9.4,13122,"Paid Late",39
L103079,F23079,Indapur,4.9,1,0,Soybean,Kharif,80100,9.05,16347,"Paid On Time",0
L103080,F23080,Daund,4.6,0,0,Soybean,Kharif,54400,8.93,11826,"Paid Late",46
L103081,F23081,Daund,3,1,0,Onion,Kharif,48400,8.64,16133,"Paid Late",34
L103082,F23082,Malshiras,5.1,1,0,Jowar,Rabi,50200,7.08,9843,Defaulted,343
L103083,F23083,Indapur,1.6,0,0,Jowar,Kharif,15800,10.08,9875,"Paid On Time",0
L103084,F23084,Indapur,3.9,1,0,Soybean,Kharif,39200,9.37,10051,"Paid On Time",0
L103085,F23085,Indapur,3.5,1,0,Jowar,Rabi,38200,8.87,10914,"Paid On Time",0
L103086,F23086,Indapur,2.9,1,0,Wheat,Kharif,19800,8.06,6828,"Paid On Time",0
L103087,F23087,Baramati,4,0,0,Wheat,Rabi,40700,11.46,10175,Defaulted,121
L103088,F23088,Baramati,0.9,3,0,Jowar,Rabi,15000,8.19,16667,"Paid On Time",0
L103089,F23089,Indapur,1.9,0,0,Soybean,Kharif,22700,11.6,11947,"Paid On Time",0
L103090,F23090,Daund,4.7,2,0,Onion,Kharif,44000,8.09,9362,"Paid On Time",0
L103091,F23091,Indapur,3.4,1,0,Onion,Kharif,46000,11.86,13529,"Paid On Time",0
